year,gm,win_pct,gb
1917,154,0.58,-8.0
1917,153,0.58,-8.5
1917,152,0.58,-8.5
1917,151,0.58,-9.5
1917,150,0.58,-8.5
1917,149,0.58,-8.5
1917,148,0.58,-8.5
1917,147,0.58,-9.5
1917,146,0.58,-10.5
1917,145,0.58,-9.5
1917,144,0.58,-8.5
1917,143,0.59,-8.5
1917,142,0.59,-7.5
1917,141,0.59,-7.5
1917,140,0.59,-8.0
1917,139,0.58,-8.0
1917,138,0.59,-7.5
1917,137,0.59,-7.5
1917,135,0.59,-7.0
1917,136,0.6,-7.0
1917,134,0.6,-6.0
1917,133,0.59,-6.5
1917,132,0.59,-7.0
1917,131,0.59,-7.0
1917,130,0.59,-7.0
1917,129,0.59,-6.5
1917,128,0.59,-6.5
1917,127,0.6,-3.5
1917,126,0.6,-4.5
1917,125,0.59,-4.5
1917,124,0.59,-5.0
1917,123,0.59,-3.0
1917,122,0.6,-2.0
1917,121,0.6,-2.0
1917,120,0.59,-2.0
1917,119,0.59,-2.0
1917,118,0.58,-3.0
1917,117,0.59,-2.0
1917,116,0.59,-2.0
1917,115,0.59,-2.0
1917,114,0.6,-1.0
1917,113,0.59,-1.0
1917,112,0.6,-0.5
1917,111,0.59,-1.5
1917,110,0.59,-1.5
1917,109,0.6,-1.0
1917,108,0.59,-1.0
1917,107,0.6,-1.0
1917,106,0.59,-1.5
1917,105,0.59,-1.5
1917,104,0.59,-2.5
1917,103,0.59,-2.5
1917,102,0.59,-3.5
1917,101,0.59,-3.5
1917,100,0.59,-3.0
1917,99,0.6,-2.0
1917,98,0.6,-1.0
1917,97,0.61,0.0
1917,96,0.6,-1.0
1917,95,0.6,-2.0
1917,94,0.6,-2.0
1917,93,0.59,-3.5
1917,92,0.59,-3.5
1917,91,0.58,-5.0
1917,90,0.58,-4.5
1917,89,0.58,-3.5
1917,88,0.59,-2.5
1917,87,0.6,-2.5
1917,86,0.6,-1.5
1917,85,0.6,-2.5
1917,84,0.6,-2.0
1917,83,0.6,-0.5
1917,82,0.61,0.0
1917,81,0.6,0.0
1917,80,0.6,-1.5
1917,79,0.59,-1.5
1917,78,0.6,-1.5
1917,77,0.61,0.0
1917,76,0.61,-1.0
1917,75,0.61,-1.0
1917,74,0.62,0.0
1917,73,0.63,-0.5
1917,72,0.62,-0.5
1917,71,0.62,-2.0
1917,70,0.61,-2.0
1917,69,0.61,-2.0
1917,68,0.6,-2.0
1917,67,0.61,-1.5
1917,66,0.62,-1.5
1917,65,0.62,-2.5
1917,64,0.61,-2.5
1917,63,0.6,-2.5
1917,62,0.6,-4.0
1917,61,0.61,-2.5
1917,59,0.61,-2.0
1917,60,0.62,-2.0
1917,58,0.62,-1.5
1917,57,0.61,-1.5
1917,56,0.61,-2.0
1917,55,0.6,-2.0
1917,54,0.61,-2.0
1917,53,0.6,-2.0
1917,52,0.62,-1.5
1917,51,0.61,-1.5
1917,50,0.6,-3.5
1917,49,0.61,-2.5
1917,48,0.62,-1.5
1917,46,0.65,-1.0
1917,47,0.64,-1.0
1917,45,0.64,-1.5
1917,44,0.66,-0.5
1917,43,0.67,0.0
1917,42,0.69,0.0
1917,41,0.68,0.0
1917,40,0.68,0.0
1917,39,0.69,1.0
1917,38,0.71,1.5
1917,37,0.7,1.0
1917,36,0.69,1.0
1917,34,0.68,0.0
1917,35,0.69,0.0
1917,33,0.67,-0.5
1917,32,0.69,0.0
1917,31,0.68,-0.5
1917,30,0.67,-0.5
1917,29,0.66,-0.5
1917,28,0.64,-0.5
1917,27,0.63,-1.5
1917,26,0.65,-0.5
1917,25,0.68,0.5
1917,24,0.71,1.5
1917,23,0.7,1.5
1917,22,0.68,1.5
1917,21,0.71,2.5
1917,20,0.75,3.0
1917,19,0.74,2.0
1917,18,0.72,2.0
1917,17,0.71,1.5
1917,16,0.75,1.5
1917,15,0.73,2.0
1917,14,0.71,1.0
1917,13,0.69,0.5
1917,12,0.67,-0.5
1917,11,0.64,-1.5
1917,10,0.6,-2.5
1917,9,0.67,-1.5
1917,8,0.75,-0.5
1917,7,0.71,0.0
1917,6,0.83,0.0
1917,5,0.8,-0.5
1917,4,0.75,-0.5
1917,3,0.67,0.0
1917,2,1.0,0.0
1917,1,1.0,0.0
1916,155,0.59,2.0
1916,156,0.58,2.0
1916,154,0.59,3.0
1916,153,0.59,2.5
1916,152,0.59,3.0
1916,151,0.58,2.5
1916,150,0.59,3.0
1916,149,0.58,2.5
1916,148,0.58,2.5
1916,147,0.59,3.5
1916,146,0.58,2.5
1916,145,0.58,2.5
1916,144,0.58,1.5
1916,143,0.57,1.0
1916,142,0.57,0.0
1916,141,0.57,-1.0
1916,140,0.56,-1.0
1916,139,0.57,0.0
1916,138,0.57,0.0
1916,137,0.57,0.5
1916,136,0.57,1.5
1916,135,0.57,1.0
1916,134,0.57,1.0
1916,133,0.57,1.5
1916,132,0.58,2.0
1916,131,0.57,1.0
1916,130,0.57,1.0
1916,129,0.57,1.0
1916,128,0.57,1.0
1916,127,0.57,1.0
1916,126,0.57,2.5
1916,125,0.57,2.5
1916,124,0.57,3.0
1916,123,0.58,4.0
1916,121,0.58,3.0
1916,122,0.57,3.0
1916,120,0.58,5.0
1916,119,0.59,6.0
1916,118,0.59,6.5
1916,117,0.59,5.5
1916,116,0.59,4.5
1916,115,0.58,3.5
1916,114,0.58,2.5
1916,113,0.58,2.5
1916,112,0.58,3.5
1916,111,0.59,3.5
1916,110,0.58,3.5
1916,109,0.58,2.0
1916,108,0.57,1.5
1916,107,0.58,2.0
1916,106,0.58,1.0
1916,105,0.57,0.5
1916,104,0.57,-0.5
1916,103,0.56,-1.5
1916,102,0.57,-0.5
1916,101,0.56,-1.5
1916,100,0.57,-1.5
1916,99,0.57,-1.0
1916,98,0.57,-0.5
1916,97,0.58,0.0
1916,96,0.57,0.0
1916,95,0.57,0.5
1916,94,0.56,0.5
1916,93,0.56,-0.5
1916,92,0.57,-0.5
1916,91,0.57,-0.5
1916,90,0.57,-0.5
1916,89,0.56,-0.5
1916,88,0.56,-1.5
1916,87,0.56,-1.5
1916,86,0.56,-1.5
1916,85,0.56,-1.0
1916,84,0.57,-1.0
1916,83,0.57,-1.0
1916,82,0.56,-1.0
1916,81,0.56,-2.0
1916,79,0.54,-1.5
1916,80,0.55,-1.5
1916,78,0.55,-2.0
1916,77,0.56,-2.0
1916,76,0.55,-2.0
1916,75,0.55,-3.5
1916,74,0.54,-3.5
1916,73,0.53,-4.5
1916,72,0.54,-4.5
1916,71,0.55,-4.0
1916,70,0.56,-4.0
1916,69,0.55,-4.0
1916,67,0.54,-3.5
1916,68,0.54,-3.5
1916,66,0.53,-4.5
1916,65,0.52,-4.5
1916,64,0.53,-3.5
1916,63,0.52,-3.5
1916,62,0.53,-2.5
1916,61,0.54,-2.0
1916,60,0.53,-3.0
1916,58,0.53,-2.5
1916,59,0.54,-2.5
1916,57,0.53,-3.0
1916,56,0.52,-3.5
1916,55,0.51,-3.5
1916,54,0.5,-4.5
1916,53,0.51,-5.0
1916,52,0.5,-6.0
1916,51,0.51,-6.0
1916,50,0.52,-5.5
1916,49,0.51,-5.5
1916,48,0.52,-5.0
1916,47,0.51,-5.0
1916,46,0.52,-3.5
1916,45,0.51,-3.5
1916,44,0.52,-3.5
1916,43,0.53,-3.0
1916,42,0.52,-4.0
1916,41,0.54,-3.0
1916,40,0.55,-2.5
1916,39,0.54,-3.0
1916,38,0.53,-4.0
1916,37,0.51,-4.0
1916,36,0.5,-6.0
1916,35,0.49,-6.5
1916,34,0.5,-5.5
1916,33,0.52,-5.5
1916,32,0.53,-4.0
1916,31,0.52,-4.5
1916,30,0.5,-5.0
1916,29,0.48,-6.0
1916,28,0.46,-7.0
1916,27,0.48,-6.0
1916,26,0.5,-4.5
1916,25,0.48,-4.5
1916,24,0.5,-3.5
1916,23,0.48,-4.5
1916,22,0.5,-3.5
1916,21,0.48,-4.5
1916,20,0.5,-3.0
1916,19,0.53,-2.0
1916,18,0.56,-1.5
1916,17,0.53,-1.5
1916,16,0.56,-0.5
1916,15,0.6,-0.5
1916,14,0.64,0.5
1916,13,0.62,0.5
1916,12,0.67,1.5
1916,11,0.64,0.5
1916,10,0.6,-0.5
1916,9,0.67,0.5
1916,8,0.75,1.5
1916,7,0.71,0.5
1916,6,0.67,0.5
1916,5,0.8,0.0
1916,4,1.0,1.0
1916,3,1.0,0.5
1916,2,1.0,0.0
1916,1,1.0,0.0
1915,155,0.65,2.5
1915,154,0.66,3.0
1915,153,0.65,3.0
1915,151,0.66,2.0
1915,152,0.65,2.0
1915,150,0.66,3.5
1915,149,0.66,3.5
1915,148,0.67,4.0
1915,147,0.67,4.0
1915,146,0.66,4.5
1915,145,0.67,4.5
1915,144,0.67,4.5
1915,142,0.66,4.0
1915,143,0.66,4.0
1915,141,0.66,4.0
1915,140,0.66,3.0
1915,139,0.65,2.0
1915,138,0.65,1.0
1915,137,0.66,2.0
1915,136,0.66,3.0
1915,134,0.66,3.0
1915,135,0.66,3.0
1915,133,0.65,2.5
1915,132,0.65,2.5
1915,131,0.65,1.5
1915,130,0.65,1.5
1915,129,0.64,1.5
1915,128,0.65,1.0
1915,127,0.65,1.0
1915,126,0.66,1.0
1915,125,0.66,3.0
1915,124,0.66,2.5
1915,123,0.66,1.5
1915,122,0.66,1.5
1915,121,0.65,2.0
1915,120,0.65,2.0
1915,119,0.65,2.0
1915,118,0.64,1.0
1915,117,0.65,2.5
1915,116,0.66,3.5
1915,115,0.65,2.5
1915,114,0.65,1.5
1915,113,0.65,1.0
1915,112,0.64,1.0
1915,111,0.64,0.0
1915,110,0.64,-0.5
1915,109,0.63,-0.5
1915,108,0.64,0.5
1915,107,0.64,2.5
1915,106,0.64,3.5
1915,105,0.64,3.5
1915,104,0.63,3.0
1915,103,0.63,2.5
1915,102,0.63,2.5
1915,101,0.62,1.0
1915,100,0.62,1.0
1915,99,0.63,1.5
1915,98,0.62,1.5
1915,97,0.62,1.5
1915,96,0.61,1.5
1915,95,0.61,1.0
1915,94,0.62,1.0
1915,93,0.61,0.0
1915,92,0.62,1.0
1915,91,0.63,2.0
1915,90,0.62,1.0
1915,89,0.63,1.0
1915,88,0.64,1.5
1915,87,0.64,1.5
1915,86,0.64,1.5
1915,85,0.64,1.5
1915,84,0.63,2.0
1915,83,0.63,1.0
1915,82,0.62,0.5
1915,81,0.62,-0.5
1915,80,0.61,-1.5
1915,79,0.62,-1.5
1915,78,0.62,-1.0
1915,76,0.61,-2.0
1915,77,0.61,-2.0
1915,74,0.62,-1.5
1915,75,0.61,-1.5
1915,73,0.62,-1.0
1915,72,0.61,-2.0
1915,71,0.62,-1.5
1915,70,0.61,-2.0
1915,69,0.62,-1.0
1915,68,0.62,-1.0
1915,67,0.61,-2.0
1915,66,0.61,-2.0
1915,65,0.6,-2.5
1915,64,0.59,-2.5
1915,63,0.59,-5.0
1915,62,0.58,-5.0
1915,61,0.59,-5.5
1915,60,0.58,-5.5
1915,59,0.58,-6.0
1915,58,0.57,-6.0
1915,57,0.56,-6.0
1915,55,0.56,-5.0
1915,56,0.57,-5.0
1915,54,0.57,-5.5
1915,53,0.57,-6.0
1915,52,0.56,-6.0
1915,51,0.57,-4.5
1915,50,0.58,-3.5
1915,49,0.59,-3.5
1915,48,0.58,-2.5
1915,47,0.6,-2.0
1915,46,0.59,-2.0
1915,45,0.58,-2.0
1915,44,0.57,-3.0
1915,43,0.56,-3.0
1915,42,0.55,-4.0
1915,41,0.54,-5.0
1915,40,0.52,-5.0
1915,39,0.54,-4.0
1915,38,0.55,-4.0
1915,37,0.54,-4.0
1915,36,0.53,-5.0
1915,35,0.54,-4.0
1915,34,0.53,-5.0
1915,32,0.5,-5.0
1915,33,0.52,-5.0
1915,31,0.48,-6.5
1915,30,0.47,-6.5
1915,29,0.48,-6.5
1915,28,0.46,-6.0
1915,27,0.48,-5.0
1915,26,0.5,-4.0
1915,25,0.52,-3.0
1915,24,0.54,-2.5
1915,23,0.57,-2.0
1915,22,0.55,-2.5
1915,21,0.52,-3.5
1915,20,0.5,-4.5
1915,19,0.47,-5.5
1915,18,0.5,-4.5
1915,17,0.47,-4.5
1915,16,0.5,-4.5
1915,15,0.47,-4.5
1915,14,0.5,-4.0
1915,13,0.46,-4.0
1915,12,0.42,-4.5
1915,11,0.45,-3.0
1915,10,0.5,-2.0
1915,9,0.44,-3.5
1915,8,0.5,-2.0
1915,7,0.43,-2.0
1915,6,0.5,-1.0
1915,5,0.4,-1.0
1915,4,0.5,0.5
1915,3,0.33,-0.5
1915,2,0.5,-1.0
1915,1,0.0,-1.0
1914,159,0.57,-8.5
1914,158,0.58,-7.5
1914,157,0.57,-8.5
1914,156,0.58,-7.5
1914,155,0.58,-7.5
1914,154,0.58,-8.5
1914,153,0.58,-8.5
1914,152,0.58,-7.5
1914,151,0.58,-8.5
1914,150,0.58,-8.5
1914,149,0.58,-8.0
1914,148,0.58,-8.0
1914,147,0.59,-6.5
1914,146,0.59,-5.5
1914,145,0.59,-5.5
1914,144,0.58,-5.5
1914,143,0.58,-6.0
1914,141,0.58,-6.5
1914,142,0.58,-6.5
1914,140,0.58,-7.0
1914,139,0.58,-7.0
1914,138,0.58,-8.0
1914,137,0.58,-8.0
1914,135,0.57,-8.0
1914,136,0.57,-8.0
1914,134,0.57,-8.0
1914,133,0.58,-8.0
1914,132,0.58,-7.0
1914,131,0.58,-8.0
1914,130,0.58,-8.5
1914,129,0.58,-8.5
1914,128,0.58,-8.5
1914,127,0.57,-9.5
1914,126,0.57,-10.5
1914,125,0.57,-10.5
1914,124,0.56,-12.5
1914,123,0.56,-12.5
1914,122,0.57,-12.5
1914,121,0.56,-12.5
1914,120,0.56,-13.0
1914,119,0.56,-13.0
1914,118,0.56,-12.5
1914,117,0.56,-12.5
1914,116,0.56,-12.5
1914,115,0.56,-12.5
1914,114,0.56,-11.0
1914,113,0.56,-10.5
1914,112,0.55,-11.0
1914,110,0.55,-11.0
1914,111,0.55,-11.0
1914,109,0.54,-11.0
1914,108,0.54,-11.0
1914,107,0.54,-11.0
1914,106,0.55,-9.5
1914,105,0.54,-9.5
1914,104,0.54,-9.5
1914,103,0.54,-8.5
1914,102,0.54,-8.5
1914,101,0.54,-7.5
1914,100,0.55,-7.5
1914,99,0.56,-6.5
1914,98,0.55,-6.5
1914,97,0.55,-6.5
1914,96,0.54,-6.5
1914,95,0.54,-6.5
1914,94,0.54,-6.5
1914,93,0.54,-6.5
1914,92,0.53,-6.5
1914,91,0.53,-6.0
1914,90,0.52,-6.0
1914,89,0.52,-6.5
1914,88,0.52,-5.5
1914,87,0.52,-5.5
1914,86,0.52,-4.0
1914,85,0.52,-4.5
1914,84,0.52,-3.5
1914,83,0.52,-4.0
1914,82,0.51,-4.5
1914,81,0.51,-5.0
1914,80,0.5,-5.5
1914,79,0.49,-6.0
1914,78,0.5,-6.5
1914,77,0.51,-6.5
1914,76,0.51,-5.0
1914,75,0.52,-4.0
1914,74,0.53,-4.0
1914,73,0.52,-4.0
1914,72,0.51,-4.0
1914,71,0.52,-3.0
1914,70,0.51,-3.0
1914,69,0.51,-5.0
1914,68,0.5,-6.0
1914,67,0.51,-6.0
1914,66,0.5,-6.0
1914,65,0.49,-6.0
1914,63,0.48,-5.5
1914,64,0.48,-5.5
1914,62,0.48,-5.5
1914,61,0.49,-5.5
1914,60,0.48,-6.5
1914,59,0.49,-5.5
1914,58,0.5,-5.5
1914,57,0.51,-4.5
1914,56,0.52,-4.5
1914,55,0.51,-5.5
1914,54,0.52,-5.5
1914,53,0.51,-5.5
1914,52,0.5,-5.5
1914,51,0.49,-5.5
1914,50,0.48,-5.5
1914,49,0.49,-4.5
1914,48,0.5,-4.5
1914,47,0.49,-4.5
1914,46,0.48,-4.5
1914,45,0.47,-5.5
1914,44,0.45,-6.5
1914,43,0.44,-6.5
1914,42,0.45,-6.5
1914,41,0.46,-4.5
1914,40,0.48,-4.5
1914,39,0.46,-4.5
1914,38,0.45,-5.0
1914,37,0.43,-5.0
1914,36,0.44,-5.0
1914,35,0.43,-5.0
1914,34,0.44,-5.0
1914,33,0.45,-5.0
1914,32,0.44,-5.0
1914,31,0.45,-4.5
1914,30,0.47,-4.5
1914,29,0.45,-5.5
1914,28,0.43,-6.5
1914,27,0.44,-5.5
1914,26,0.46,-4.5
1914,25,0.44,-5.5
1914,24,0.42,-6.5
1914,23,0.39,-7.5
1914,22,0.41,-6.5
1914,21,0.38,-6.5
1914,20,0.35,-6.5
1914,19,0.37,-6.5
1914,18,0.39,-5.5
1914,17,0.35,-5.5
1914,16,0.31,-6.0
1914,15,0.33,-5.5
1914,14,0.29,-5.0
1914,13,0.31,-5.0
1914,12,0.33,-3.5
1914,11,0.36,-2.0
1914,10,0.4,-2.5
1914,9,0.33,-3.0
1914,8,0.25,-4.0
1914,7,0.29,-3.5
1914,6,0.33,-3.0
1914,5,0.4,-3.0
1914,4,0.5,-2.5
1914,3,0.33,-2.5
1914,2,0.5,-1.0
1914,1,0.0,-1.0
1913,151,0.52,-15.5
1913,150,0.53,-15.5
1913,149,0.53,-15.5
1913,148,0.53,-16.0
1913,147,0.52,-16.0
1913,145,0.52,-17.5
1913,146,0.52,-17.5
1913,144,0.53,-17.0
1913,143,0.52,-18.0
1913,142,0.52,-19.0
1913,141,0.52,-20.0
1913,140,0.52,-19.0
1913,139,0.53,-19.0
1913,138,0.52,-17.0
1913,137,0.52,-18.0
1913,136,0.52,-17.0
1913,135,0.52,-17.0
1913,134,0.51,-17.0
1913,133,0.51,-18.0
1913,132,0.51,-18.0
1913,131,0.51,-17.0
1913,130,0.51,-18.0
1913,129,0.5,-19.0
1913,128,0.51,-18.0
1913,126,0.5,-19.0
1913,127,0.5,-19.0
1913,125,0.5,-21.0
1913,124,0.5,-20.0
1913,123,0.5,-21.0
1913,122,0.49,-21.0
1913,121,0.49,-21.0
1913,120,0.49,-21.0
1913,119,0.5,-21.0
1913,118,0.49,-21.0
1913,117,0.49,-21.0
1913,116,0.49,-20.0
1913,115,0.49,-20.0
1913,114,0.48,-21.0
1913,113,0.48,-21.0
1913,112,0.47,-21.0
1913,111,0.48,-20.0
1913,110,0.48,-19.0
1913,109,0.49,-19.0
1913,108,0.49,-19.0
1913,107,0.49,-20.0
1913,106,0.48,-20.0
1913,105,0.48,-21.5
1913,104,0.48,-20.5
1913,103,0.49,-20.5
1913,102,0.48,-21.5
1913,101,0.48,-21.5
1913,100,0.47,-21.5
1913,99,0.47,-21.5
1913,97,0.47,-21.5
1913,98,0.47,-21.5
1913,96,0.48,-20.0
1913,95,0.48,-20.0
1913,94,0.49,-20.0
1913,93,0.49,-19.0
1913,92,0.49,-19.0
1913,91,0.48,-19.5
1913,90,0.48,-20.5
1913,89,0.47,-20.5
1913,88,0.48,-19.5
1913,87,0.48,-19.5
1913,86,0.49,-18.5
1913,85,0.48,-18.5
1913,84,0.48,-18.5
1913,83,0.48,-18.5
1913,82,0.49,-18.0
1913,81,0.48,-18.5
1913,80,0.49,-17.5
1913,79,0.49,-17.5
1913,77,0.49,-18.0
1913,78,0.5,-18.0
1913,76,0.5,-17.5
1913,75,0.51,-16.5
1913,74,0.5,-17.5
1913,72,0.49,-17.5
1913,73,0.49,-17.5
1913,71,0.49,-17.5
1913,69,0.51,-16.5
1913,70,0.5,-16.5
1913,68,0.5,-16.5
1913,67,0.51,-15.5
1913,66,0.52,-14.5
1913,65,0.52,-13.5
1913,64,0.53,-12.5
1913,63,0.54,-12.5
1913,62,0.53,-13.0
1913,61,0.52,-13.0
1913,60,0.52,-13.0
1913,59,0.53,-12.0
1913,58,0.53,-11.0
1913,57,0.53,-12.0
1913,56,0.52,-13.0
1913,55,0.51,-13.0
1913,54,0.5,-14.0
1913,53,0.51,-14.0
1913,52,0.5,-13.5
1913,51,0.49,-13.5
1913,50,0.48,-14.5
1913,49,0.47,-14.5
1913,48,0.46,-14.5
1913,47,0.47,-14.5
1913,46,0.46,-14.5
1913,45,0.44,-14.0
1913,44,0.43,-14.0
1913,43,0.44,-13.0
1913,42,0.45,-12.0
1913,40,0.42,-12.0
1913,41,0.44,-12.0
1913,39,0.41,-12.0
1913,38,0.42,-11.0
1913,37,0.41,-11.0
1913,36,0.42,-10.0
1913,35,0.43,-8.0
1913,34,0.41,-8.5
1913,33,0.42,-8.0
1913,32,0.44,-7.0
1913,31,0.42,-8.0
1913,30,0.4,-9.0
1913,29,0.41,-8.0
1913,28,0.43,-8.0
1913,27,0.41,-8.0
1913,26,0.38,-9.0
1913,25,0.4,-8.5
1913,24,0.38,-9.0
1913,23,0.39,-8.0
1913,22,0.36,-9.0
1913,21,0.38,-8.0
1913,20,0.35,-9.0
1913,19,0.37,-8.0
1913,18,0.39,-7.0
1913,17,0.41,-6.0
1913,16,0.44,-5.0
1913,15,0.47,-4.0
1913,14,0.43,-4.0
1913,13,0.38,-5.0
1913,12,0.33,-5.0
1913,11,0.36,-4.0
1913,10,0.3,-4.5
1913,9,0.33,-4.0
1913,8,0.25,-4.5
1913,7,0.29,-3.5
1913,6,0.33,-2.5
1913,5,0.2,-3.0
1913,4,0.25,-2.0
1913,3,0.33,-1.5
1913,2,0.0,-2.0
1913,1,0.0,-1.0
1912,154,0.68,14.0
1912,153,0.68,13.0
1912,152,0.68,14.0
1912,151,0.68,14.0
1912,150,0.68,13.0
1912,149,0.68,12.0
1912,148,0.68,13.5
1912,147,0.68,13.0
1912,146,0.68,12.5
1912,145,0.68,12.5
1912,144,0.68,13.5
1912,143,0.68,13.0
1912,142,0.68,13.0
1912,141,0.69,13.0
1912,140,0.69,15.0
1912,139,0.7,15.0
1912,137,0.7,16.5
1912,138,0.7,16.5
1912,136,0.71,15.5
1912,135,0.7,14.5
1912,134,0.7,14.5
1912,133,0.7,14.5
1912,132,0.7,13.5
1912,131,0.7,14.5
1912,130,0.7,14.5
1912,129,0.7,13.5
1912,128,0.7,13.0
1912,127,0.69,13.0
1912,126,0.69,11.0
1912,125,0.69,10.0
1912,124,0.69,10.0
1912,123,0.68,10.0
1912,122,0.68,10.0
1912,121,0.68,8.5
1912,120,0.68,8.0
1912,119,0.69,8.5
1912,118,0.69,8.0
1912,117,0.68,8.5
1912,116,0.68,7.5
1912,115,0.69,8.5
1912,114,0.68,9.0
1912,113,0.68,8.5
1912,112,0.68,8.5
1912,111,0.68,9.5
1912,110,0.68,9.5
1912,109,0.68,9.5
1912,108,0.68,7.5
1912,107,0.68,8.5
1912,106,0.68,7.0
1912,105,0.68,6.5
1912,104,0.67,5.5
1912,103,0.68,6.0
1912,102,0.68,5.0
1912,101,0.68,6.0
1912,100,0.68,6.0
1912,99,0.69,6.0
1912,98,0.68,6.0
1912,97,0.69,7.0
1912,96,0.69,6.0
1912,95,0.69,6.5
1912,94,0.69,6.0
1912,93,0.69,6.5
1912,92,0.68,7.0
1912,91,0.69,7.5
1912,90,0.7,8.0
1912,89,0.7,7.0
1912,88,0.69,7.0
1912,87,0.69,6.5
1912,86,0.69,6.5
1912,85,0.68,6.5
1912,84,0.68,6.5
1912,83,0.69,6.5
1912,82,0.68,6.5
1912,81,0.69,6.5
1912,80,0.69,6.5
1912,79,0.68,6.5
1912,78,0.68,5.5
1912,77,0.69,6.5
1912,76,0.68,7.0
1912,75,0.68,6.5
1912,74,0.68,6.5
1912,73,0.67,6.5
1912,72,0.68,7.0
1912,71,0.68,7.0
1912,70,0.69,7.0
1912,69,0.68,6.0
1912,68,0.69,6.0
1912,66,0.68,6.0
1912,67,0.69,6.0
1912,64,0.67,5.5
1912,65,0.68,5.5
1912,63,0.67,5.0
1912,62,0.68,5.5
1912,61,0.67,5.5
1912,60,0.68,5.5
1912,59,0.68,4.5
1912,58,0.67,4.5
1912,57,0.67,4.0
1912,56,0.66,4.0
1912,55,0.65,3.0
1912,54,0.65,2.0
1912,53,0.64,1.5
1912,52,0.63,1.0
1912,51,0.63,0.0
1912,50,0.64,1.0
1912,49,0.63,1.0
1912,48,0.62,0.0
1912,47,0.62,-1.0
1912,46,0.61,-1.0
1912,45,0.6,-2.0
1912,44,0.61,-2.0
1912,43,0.6,-3.0
1912,42,0.62,-3.0
1912,41,0.63,-2.0
1912,40,0.65,-2.0
1912,39,0.64,-3.0
1912,38,0.66,-2.0
1912,37,0.68,-2.0
1912,36,0.67,-2.0
1912,35,0.66,-2.0
1912,34,0.65,-4.0
1912,33,0.64,-4.0
1912,32,0.66,-4.0
1912,31,0.68,-3.0
1912,30,0.67,-3.5
1912,29,0.66,-3.5
1912,28,0.64,-3.5
1912,27,0.63,-4.5
1912,26,0.62,-5.5
1912,25,0.64,-4.5
1912,24,0.67,-3.5
1912,23,0.65,-4.5
1912,22,0.64,-4.5
1912,21,0.62,-4.5
1912,20,0.6,-4.5
1912,19,0.63,-3.5
1912,18,0.61,-3.0
1912,17,0.59,-2.5
1912,16,0.62,-2.5
1912,15,0.67,-1.5
1912,14,0.64,-1.5
1912,13,0.69,-0.5
1912,12,0.67,-1.5
1912,11,0.73,-0.5
1912,10,0.7,-0.5
1912,9,0.67,-1.0
1912,8,0.62,-1.0
1912,7,0.71,0.0
1912,6,0.83,1.0
1912,5,0.8,0.5
1912,4,0.75,-0.5
1912,3,1.0,0.5
1912,2,1.0,0.0
1912,1,1.0,0.0
1911,153,0.51,-24.0
1911,152,0.51,-24.5
1911,151,0.5,-24.5
1911,150,0.5,-24.5
1911,149,0.5,-25.5
1911,148,0.49,-25.5
1911,147,0.49,-26.5
1911,146,0.49,-26.5
1911,145,0.5,-25.5
1911,144,0.49,-25.5
1911,143,0.5,-25.0
1911,142,0.49,-25.5
1911,141,0.49,-25.5
1911,140,0.49,-24.5
1911,139,0.5,-23.5
1911,138,0.49,-23.5
1911,137,0.49,-23.5
1911,136,0.49,-22.5
1911,135,0.49,-22.5
1911,134,0.49,-23.5
1911,133,0.49,-22.5
1911,132,0.48,-22.5
1911,131,0.49,-21.5
1911,130,0.48,-22.5
1911,129,0.49,-21.5
1911,128,0.49,-20.5
1911,127,0.5,-20.5
1911,126,0.5,-18.5
1911,125,0.5,-17.5
1911,124,0.51,-17.5
1911,123,0.51,-16.5
1911,122,0.51,-17.5
1911,121,0.51,-17.5
1911,120,0.52,-15.5
1911,119,0.52,-15.5
1911,118,0.52,-15.5
1911,117,0.52,-15.5
1911,116,0.53,-14.0
1911,115,0.52,-14.0
1911,114,0.52,-15.0
1911,113,0.52,-14.5
1911,112,0.52,-14.5
1911,111,0.52,-13.5
1911,110,0.52,-14.5
1911,109,0.51,-14.0
1911,108,0.51,-15.0
1911,106,0.51,-14.0
1911,107,0.51,-14.0
1911,105,0.51,-14.5
1911,104,0.52,-13.5
1911,103,0.51,-13.5
1911,102,0.52,-12.0
1911,101,0.52,-12.0
1911,100,0.52,-12.0
1911,98,0.51,-13.0
1911,99,0.52,-13.0
1911,97,0.51,-15.0
1911,96,0.51,-14.0
1911,95,0.52,-14.0
1911,94,0.51,-13.5
1911,93,0.52,-13.5
1911,92,0.51,-15.0
1911,91,0.51,-15.0
1911,90,0.5,-16.0
1911,89,0.49,-16.0
1911,88,0.5,-16.0
1911,87,0.51,-16.0
1911,86,0.5,-17.0
1911,85,0.51,-17.0
1911,84,0.5,-17.5
1911,83,0.51,-16.5
1911,82,0.51,-15.5
1911,81,0.52,-14.5
1911,80,0.52,-13.5
1911,79,0.52,-13.5
1911,78,0.51,-13.5
1911,77,0.52,-13.5
1911,76,0.53,-12.0
1911,75,0.52,-12.0
1911,74,0.53,-11.5
1911,73,0.52,-11.5
1911,72,0.51,-12.5
1911,71,0.52,-11.5
1911,70,0.51,-11.5
1911,69,0.52,-11.0
1911,68,0.51,-11.0
1911,67,0.52,-10.5
1911,66,0.52,-10.5
1911,65,0.52,-9.5
1911,64,0.52,-10.0
